drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB00435	enzyme	P05177	1544	Human	unknown	substrate
DB00448	enzyme	P05177	1544	Human	unknown	inducer
DB00458	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00461	enzyme	P05177	1544	Human	unknown	substrate
DB00467	enzyme	P05177	1544	Human	unknown	inhibitor
DB00468	enzyme	P05177	1544	Human	unknown	substrate|inhibitor|inducer
DB00472	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00476	enzyme	P05177	1544	Human	unknown	substrate
DB00477	enzyme	P05177	1544	Human	unknown	substrate
DB00487	enzyme	P05177	1544	Human	unknown	inhibitor
DB00494	enzyme	P05177	1544	Human	unknown	inhibitor
DB00499	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00501	enzyme	P05177	1544	Human	unknown	inhibitor
DB00502	enzyme	P05177	1544	Human	unknown	substrate
DB00503	enzyme	P05177	1544	Human	unknown	substrate|inducer
DB00518	enzyme	P05177	1544	Human	unknown	substrate|inhibitor|inducer
DB00523	enzyme	P05177	1544	Human	unknown	inhibitor
DB00526	enzyme	P05177	1544	Human	unknown	substrate
DB00530	enzyme	P05177	1544	Human	unknown	substrate
DB00532	enzyme	P05177	1544	Human	unknown	substrate
DB00533	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00537	enzyme	P05177	1544	Human	unknown	inhibitor
DB00539	enzyme	P05177	1544	Human	unknown	substrate
DB00540	enzyme	P05177	1544	Human	unknown	substrate
DB00544	enzyme	P05177	1544	Human	unknown	substrate
DB00549	enzyme	P05177	1544	Human	unknown	inhibitor
DB00553	enzyme	P05177	1544	Human	unknown	inhibitor
DB00564	enzyme	P05177	1544	Human	unknown	substrate|inhibitor|inducer
DB00568	enzyme	P05177	1544	Human	unknown	substrate
DB00571	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00572	enzyme	P05177	1544	Human	unknown	inhibitor
DB00575	enzyme	P05177	1544	Human	unknown	substrate
DB00577	enzyme	P05177	1544	Human	unknown	inhibitor
DB00586	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00604	enzyme	P05177	1544	Human	unknown	substrate
DB00605	enzyme	P05177	1544	Human	unknown	inhibitor
DB00607	enzyme	P05177	1544	Human	unknown	inducer
DB00615	enzyme	P05177	1544	Human	unknown	substrate
DB00619	enzyme	P05177	1544	Human	unknown	substrate
DB00623	enzyme	P05177	1544	Human	unknown	inhibitor
DB00625	enzyme	P05177	1544	Human	unknown	inhibitor
DB00629	enzyme	P05177	1544	Human	unknown	substrate
DB00633	enzyme	P05177	1544	Human	unknown	inhibitor
DB00655	enzyme	P05177	1544	Human	unknown	substrate
DB00661	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00668	enzyme	P05177	1544	Human	unknown	inhibitor
DB00673	enzyme	P05177	1544	Human	unknown	substrate
DB00675	enzyme	P05177	1544	Human	unknown	substrate
DB00678	enzyme	P05177	1544	Human	unknown	inhibitor
DB00679	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00682	enzyme	P05177	1544	Human	unknown	substrate
DB00694	enzyme	P05177	1544	Human	unknown	substrate
DB00696	enzyme	P05177	1544	Human	unknown	substrate
DB00697	enzyme	P05177	1544	Human	unknown	substrate
DB00705	enzyme	P05177	1544	Human	unknown	inhibitor
DB00714	enzyme	P05177	1544	Human	unknown	inhibitor
DB00715	enzyme	P05177	1544	Human	unknown	inhibitor
DB00724	enzyme	P05177	1544	Human	unknown	substrate
DB00730	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00737	enzyme	P05177	1544	Human	unknown	inhibitor
DB00738	enzyme	P05177	1544	Human	unknown	substrate
DB00740	enzyme	P05177	1544	Human	unknown	substrate
DB00744	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00745	enzyme	P05177	1544	Human	unknown	inhibitor|inducer
DB00752	enzyme	P05177	1544	Human	unknown	inhibitor
DB00758	enzyme	P05177	1544	Human	unknown	substrate
DB00763	enzyme	P05177	1544	Human	unknown	inhibitor
DB00772	enzyme	P05177	1544	Human	unknown	substrate
DB00773	enzyme	P05177	1544	Human	unknown	substrate
DB00778	enzyme	P05177	1544	Human	unknown	inhibitor
DB00783	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00787	enzyme	P05177	1544	Human	unknown	inhibitor
DB00788	enzyme	P05177	1544	Human	unknown	substrate
DB00794	enzyme	P05177	1544	Human	unknown	inducer
DB00806	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00818	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00822	enzyme	P05177	1544	Human	unknown	inhibitor
DB00829	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00831	enzyme	P05177	1544	Human	unknown	substrate
DB00834	enzyme	P05177	1544	Human	unknown	inhibitor
DB00850	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00851	enzyme	P05177	1544	Human	unknown	substrate
DB00857	enzyme	P05177	1544	Human	unknown	substrate
DB00863	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00882	enzyme	P05177	1544	Human	unknown	inhibitor
DB00898	enzyme	P05177	1544	Human	unknown	substrate
DB00904	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00908	enzyme	P05177	1544	Human	unknown	inhibitor
DB00917	enzyme	P05177	1544	Human	unknown	substrate
DB00918	enzyme	P05177	1544	Human	unknown	substrate
DB00921	enzyme	P05177	1544	Human	unknown	inhibitor
DB00924	enzyme	P05177	1544	Human	unknown	substrate
DB00934	enzyme	P05177	1544	Human	unknown	substrate
DB00951	target	P05177	1544	Human	unknown	
DB00951	enzyme	P05177	1544	Human	unknown	inhibitor
DB00953	enzyme	P05177	1544	Human	unknown	substrate
DB00967	enzyme	P05177	1544	Human	unknown	inhibitor
DB00969	enzyme	P05177	1544	Human	unknown	substrate
DB00972	enzyme	P05177	1544	Human	unknown	substrate
DB00974	enzyme	P05177	1544	Human	unknown	inhibitor
DB00976	enzyme	P05177	1544	Human	unknown	substrate
DB00978	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB00980	enzyme	P05177	1544	Human	unknown	substrate
DB00988	enzyme	P05177	1544	Human	unknown	inhibitor
DB00998	enzyme	P05177	1544	Human	unknown	substrate
DB01002	enzyme	P05177	1544	Human	unknown	substrate
DB01007	enzyme	P05177	1544	Human	unknown	inhibitor
DB01012	enzyme	P05177	1544	Human	unknown	substrate
DB01013	enzyme	P05177	1544	Human	unknown	inhibitor
DB01026	enzyme	P05177	1544	Human	unknown	inhibitor
DB01028	enzyme	P05177	1544	Human	unknown	substrate
DB01029	enzyme	P05177	1544	Human	unknown	inhibitor
DB01037	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01041	enzyme	P05177	1544	Human	unknown	substrate
DB01045	enzyme	P05177	1544	Human	unknown	inducer
DB01056	enzyme	P05177	1544	Human	unknown	inhibitor
DB01058	enzyme	P05177	1544	Human	unknown	substrate
DB01059	enzyme	P05177	1544	Human	unknown	inhibitor
DB01065	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01072	enzyme	P05177	1544	Human	unknown	inhibitor
DB01075	enzyme	P05177	1544	Human	unknown	substrate
DB01079	enzyme	P05177	1544	Human	unknown	inhibitor
DB01087	enzyme	P05177	1544	Human	unknown	substrate|inhibitor|inducer
DB01094	enzyme	P05177	1544	Human	unknown	substrate
DB01095	enzyme	P05177	1544	Human	unknown	inhibitor
DB01097	enzyme	P05177	1544	Human	unknown	substrate
DB01100	enzyme	P05177	1544	Human	unknown	substrate
DB01104	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01110	enzyme	P05177	1544	Human	unknown	inhibitor
DB01115	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01118	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01129	enzyme	P05177	1544	Human	unknown	inducer
DB01131	enzyme	P05177	1544	Human	unknown	substrate
DB01136	enzyme	P05177	1544	Human	unknown	substrate
DB01137	enzyme	P05177	1544	Human	unknown	inhibitor
DB01142	enzyme	P05177	1544	Human	unknown	substrate
DB01149	enzyme	P05177	1544	Human	unknown	inhibitor
DB01151	enzyme	P05177	1544	Human	unknown	substrate
DB01156	enzyme	P05177	1544	Human	unknown	substrate
DB01165	enzyme	P05177	1544	Human	unknown	inhibitor
DB01166	enzyme	P05177	1544	Human	unknown	substrate
DB01171	enzyme	P05177	1544	Human	unknown	inhibitor
DB01173	enzyme	P05177	1544	Human	unknown	inhibitor
DB01174	enzyme	P05177	1544	Human	unknown	inducer
DB01182	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01184	enzyme	P05177	1544	Human	unknown	substrate
DB01191	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01200	enzyme	P05177	1544	Human	unknown	inhibitor
DB01211	enzyme	P05177	1544	Human	unknown	inhibitor
DB01217	enzyme	P05177	1544	Human	unknown	inhibitor
DB01223	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01241	enzyme	P05177	1544	Human	unknown	inhibitor
DB01242	enzyme	P05177	1544	Human	unknown	substrate
DB01254	enzyme	P05177	1544	Human	unknown	substrate
DB01283	enzyme	P05177	1544	Human	unknown	substrate
DB01303	enzyme	P05177	1544	Human	unknown	substrate
DB01306	enzyme	P05177	1544	Human	unknown	inducer
DB01307	enzyme	P05177	1544	Human	unknown	inducer
DB01309	enzyme	P05177	1544	Human	unknown	inducer
DB01355	enzyme	P05177	1544	Human	unknown	substrate
DB01357	enzyme	P05177	1544	Human	unknown	inhibitor
DB01367	enzyme	P05177	1544	Human	unknown	substrate
DB01388	enzyme	P05177	1544	Human	unknown	inhibitor
DB01403	enzyme	P05177	1544	Human	unknown	inhibitor
DB01405	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01407	enzyme	P05177	1544	Human	unknown	substrate
DB01412	enzyme	P05177	1544	Human	unknown	substrate
DB01418	enzyme	P05177	1544	Human	unknown	substrate
DB01424	enzyme	P05177	1544	Human	unknown	substrate
DB01435	enzyme	P05177	1544	Human	unknown	substrate
DB01544	enzyme	P05177	1544	Human	unknown	substrate
DB01558	enzyme	P05177	1544	Human	unknown	substrate
DB01601	enzyme	P05177	1544	Human	unknown	inhibitor
DB01621	enzyme	P05177	1544	Human	unknown	substrate
DB01623	enzyme	P05177	1544	Human	unknown	substrate
DB01628	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB01645	enzyme	P05177	1544	Human	unknown	substrate
DB02709	enzyme	P05177	1544	Human	unknown	substrate|inhibitor|inducer
DB03783	enzyme	P05177	1544	Human	unknown	substrate
DB04574	enzyme	P05177	1544	Human	unknown	substrate
DB04816	enzyme	P05177	1544	Human	unknown	inducer
DB04841	enzyme	P05177	1544	Human	unknown	substrate
DB04871	enzyme	P05177	1544	Human	no	substrate
DB04920	enzyme	P05177	1544	Human	unknown	substrate
DB04946	enzyme	P05177	1544	Human	unknown	substrate
DB05219	enzyme	P05177	1544	Human	unknown	inhibitor
DB05271	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB05708	enzyme	P05177	1544	Human	unknown	
DB05812	enzyme	P05177	1544	Human	unknown	inhibitor
DB05990	enzyme	P05177	1544	Human	unknown	inhibitor
DB06148	enzyme	P05177	1544	Human	unknown	substrate
DB06210	enzyme	P05177	1544	Human	unknown	substrate|inhibitor
DB06216	enzyme	P05177	1544	Human	unknown	substrate
DB06290	enzyme	P05177	1544	Human	no	inhibitor
DB06292	enzyme	P05177	1544	Human	no	substrate
DB06412	enzyme	P05177	1544	Human	unknown	inhibitor
DB06413	enzyme	P05177	1544	Human	unknown	inducer
DB06589	enzyme	P05177	1544	Human	unknown	substrate
DB06594	enzyme	P05177	1544	Human	unknown	inhibitor
DB06605	enzyme	P05177	1544	Human	unknown	substrate
DB06626	enzyme	P05177	1544	Human	no	substrate
DB06712	enzyme	P05177	1544	Human	unknown	inhibitor
DB06732	enzyme	P05177	1544	Human	unknown	inducer
DB06769	enzyme	P05177	1544	Human	no	substrate
DB06770	enzyme	P05177	1544	Human	unknown	substrate
DB06774	enzyme	P05177	1544	Human	unknown	inducer
DB06803	enzyme	P05177	1544	Human	unknown	inhibitor
DB06819	enzyme	P05177	1544	Human	unknown	inhibitor
DB06820	enzyme	P05177	1544	Human	unknown	inhibitor
DB07453	target	P05177	1544	Human	unknown	
DB08864	enzyme	P05177	1544	Human	unknown	inducer
DB08867	enzyme	P05177	1544	Human	no	substrate
DB08881	enzyme	P05177	1544	Human	unknown	inhibitor
DB08909	enzyme	P05177	1544	Human	unknown	inhibitor
DB08910	enzyme	P05177	1544	Human	unknown	substrate
DB09317	enzyme	P05177	1544	Human	unknown	inhibitor
DB09330	enzyme	P05177	1544	Human	no	inducer
DB09456	enzyme	P05177	1544	Human	unknown	inducer
DB09570	enzyme	P05177	1544	Human	unknown	substrate
DB11737	enzyme	P05177	1544	Human	unknown	substrate
DB12332	enzyme	P05177	1544	Human	yes	substrate
DB00009	target	P00747	5340	Human	yes	activator
DB00013	target	P00747	5340	Human	yes	activator
DB00015	target	P00747	5340	Human	yes	activator
DB00029	target	P00747	5340	Human	yes	activator
DB00031	target	P00747	5340	Human	yes	activator
DB00086	target	P00747	5340	Human	yes	activator
DB00302	target	P00747	5340	Human	yes	inhibitor
DB00513	target	P00747	5340	Human	yes	inhibitor
DB03709	target	P00747	5340	Human	unknown	
DB04925	target	P00747	5340	Human	unknown	
DB06692	target	P00747	5340	Human	unknown	
DB00009	target	P02671	2243	Human	yes	
DB00015	target	P02671	2243	Human	yes	
DB00029	target	P02671	2243	Human	yes	
DB00031	target	P02671	2243	Human	yes	
DB00364	target	P02671	2243	Human	unknown	antagonist
DB04919	target	P02671	2243	Human	unknown	
DB05099	target	P02671	2243	Human	unknown	
DB05675	target	P02671	2243	Human	unknown	
DB00009	target	Q03405	5329	Human	unknown	
DB00013	target	Q03405	5329	Human	yes	
DB00015	target	Q03405	5329	Human	unknown	
DB00029	target	Q03405	5329	Human	unknown	
DB00031	target	Q03405	5329	Human	unknown	
DB05476	target	Q03405	5329	Human	unknown	
DB00009	target	P05121	5054	Human	unknown	
DB00013	target	P05121	5054	Human	yes	
DB00015	target	P05121	5054	Human	unknown	
DB00029	target	P05121	5054	Human	unknown	
DB00031	target	P05121	5054	Human	unknown	
DB00055	target	P05121	5054	Human	unknown	
DB00197	target	P05121	5054	Human	unknown	antagonist
DB05254	target	P05121	5054	Human	unknown	
DB00010	target	Q02643	2692	Human	yes	agonist
DB08869	target	Q02643	2692	Human	yes	binder
DB00012	target	P19235	2057	Human	yes	agonist
DB00016	target	P19235	2057	Human	yes	agonist
DB07637	target	P19235	2057	Human	unknown	
DB08894	target	P19235	2057	Human	yes	stimulator
DB08923	target	P19235	2057	Human	yes	agonist
DB09107	target	P19235	2057	Human	yes	stimulator
DB00013	target	P00749	5328	Human	yes	
DB00594	target	P00749	5328	Human	unknown	inhibitor
DB01905	target	P00749	5328	Human	unknown	
DB01977	target	P00749	5328	Human	unknown	
DB02193	target	P00749	5328	Human	unknown	
DB02398	target	P00749	5328	Human	unknown	
DB02473	target	P00749	5328	Human	unknown	
DB02526	target	P00749	5328	Human	unknown	
DB02551	target	P00749	5328	Human	unknown	
DB02705	target	P00749	5328	Human	unknown	
DB03046	target	P00749	5328	Human	unknown	
DB03082	target	P00749	5328	Human	unknown	
DB03127	target	P00749	5328	Human	unknown	
DB03136	target	P00749	5328	Human	unknown	
DB03159	target	P00749	5328	Human	unknown	
DB03476	target	P00749	5328	Human	unknown	
DB03729	target	P00749	5328	Human	unknown	
DB03782	target	P00749	5328	Human	unknown	
DB03865	target	P00749	5328	Human	unknown	
DB03876	target	P00749	5328	Human	unknown	
DB04059	target	P00749	5328	Human	unknown	
DB04172	target	P00749	5328	Human	unknown	
DB05254	target	P00749	5328	Human	unknown	
DB06854	target	P00749	5328	Human	unknown	
DB06855	target	P00749	5328	Human	unknown	
DB06856	target	P00749	5328	Human	unknown	
DB06857	target	P00749	5328	Human	unknown	
DB07076	target	P00749	5328	Human	unknown	
DB07122	target	P00749	5328	Human	unknown	
DB07129	target	P00749	5328	Human	unknown	
DB07625	target	P00749	5328	Human	unknown	
DB07626	target	P00749	5328	Human	unknown	
DB08072	target	P00749	5328	Human	unknown	
DB08697	target	P00749	5328	Human	unknown	
DB00013	target	P00750	5327	Human	yes	
DB00513	target	P00750	5327	Human	yes	antagonist
DB01050	target	P00750	5327	Human	unknown	negative modulator
DB01088	target	P00750	5327	Human	unknown	other/unknown
DB06404	target	P00750	5327	Human	yes	Inhibitor
DB07684	target	P00750	5327	Human	unknown	
DB09228	target	P00750	5327	Human	yes	inhibitor
DB00013	target	P05120	5055	Human	yes	
DB00031	target	P05120	5055	Human	unknown	
DB00013	target	P05154	5104	Human	unknown	
DB00055	target	P05154	5104	Human	unknown	
DB05413	target	P05154	5104	Human	unknown	
DB00013	target	P98164	4036	Human	unknown	
DB00030	target	P98164	4036	Human	unknown	
DB00071	target	P98164	4036	Human	unknown	
DB00798	target	P98164	4036	Human	no	other/unknown
DB00013	target	Q9Y5Y6	6768	Human	unknown	
DB03127	target	Q9Y5Y6	6768	Human	unknown	
DB00013	target	P14543	4811	Human	unknown	
DB00014	target	P22888	3973	Human	yes	agonist
DB00032	target	P22888	3973	Human	yes	
DB00044	target	P22888	3973	Human	yes	agonist
DB00050	target	P22888	3973	Human	unknown	
DB00097	target	P22888	3973	Human	yes	
DB06719	target	P22888	3973	Human	yes	
DB09126	target	P22888	3973	Human	yes	ligand
DB00017	target	P30988	799	Human	unknown	agonist
DB01278	target	P30988	799	Human	yes	agonist
DB00019	target	Q99062	1441	Human	yes	agonist
DB00099	target	Q99062	1441	Human	yes	stimulator
DB05249	target	Q99062	1441	Human	unknown	
DB09560	target	Q99062	1441	Human	yes	agonist
DB13144	target	Q99062	1441	Human	yes	agonist
DB00019	target	P08246	1991	Human	unknown	
DB00058	target	P08246	1991	Human	yes	inhibitor
DB00099	target	P08246	1991	Human	unknown	other/unknown
DB02341	target	P08246	1991	Human	unknown	
DB03925	target	P08246	1991	Human	unknown	inhibitor
DB05161	target	P08246	1991	Human	unknown	
DB00020	target	P15509	1438	Human	yes	agonist
DB05194	target	P15509	1438	Human	unknown	
DB05386	target	P15509	1438	Human	unknown	
DB00020	target	P26951	3563	Human	yes	agonist
DB00020	target	P32927	1439	Human	yes	agonist
DB05264	target	P32927	1439	Human	unknown	
DB00020	target	P34741	6383	Human	unknown	agonist
DB00020	target	P13727	5553	Human	unknown	
DB00021	target	P47872	6344	Human	yes	agonist
DB00022	enzyme	P10635	1565	Human	unknown	inhibitor
DB00091	enzyme	P10635	1565	Human	unknown	inhibitor
DB00169	enzyme	P10635	1565	Human	unknown	inhibitor
DB00175	enzyme	P10635	1565	Human	unknown	inhibitor
DB00176	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00182	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00184	enzyme	P10635	1565	Human	unknown	substrate
DB00185	enzyme	P10635	1565	Human	unknown	substrate
DB00188	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00191	enzyme	P10635	1565	Human	unknown	inhibitor
DB00193	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00195	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00201	enzyme	P10635	1565	Human	unknown	substrate
DB00203	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00205	enzyme	P10635	1565	Human	unknown	inhibitor
DB00208	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00209	enzyme	P10635	1565	Human	unknown	inhibitor
DB00211	enzyme	P10635	1565	Human	unknown	inhibitor
DB00215	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00216	enzyme	P10635	1565	Human	unknown	substrate
DB00220	enzyme	P10635	1565	Human	unknown	inhibitor
DB00224	enzyme	P10635	1565	Human	unknown	inhibitor
DB00227	enzyme	P10635	1565	Human	unknown	inhibitor
DB00234	enzyme	P10635	1565	Human	unknown	inhibitor|inducer
DB00238	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00243	enzyme	P10635	1565	Human	unknown	inhibitor
DB00245	enzyme	P10635	1565	Human	unknown	substrate
DB00246	enzyme	P10635	1565	Human	unknown	inhibitor
DB00257	enzyme	P10635	1565	Human	unknown	inhibitor
DB00259	enzyme	P10635	1565	Human	unknown	inhibitor
DB00264	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
DB00268	enzyme	P10635	1565	Human	unknown	inhibitor
DB00276	enzyme	P10635	1565	Human	unknown	substrate
DB00277	enzyme	P10635	1565	Human	unknown	substrate
DB00281	enzyme	P10635	1565	Human	unknown	substrate|inhibitor
